encoder,query_domain,query_identifier,query_class,top1_identifier,top1_class,top1_similarity,fruit_consistency_at_1,fruit_consistency_at_5,fruit_consistency_at_10,freshness_consistency_at_1,freshness_consistency_at_5,freshness_consistency_at_10,six_class_consistency_at_1,six_class_consistency_at_5,six_class_consistency_at_10,top10_identifiers,top10_classes,top10_similarities
dinov2,fruitvision,Apple/Rotten/msg5170347760-65034.jpg,rotten_apple,test/fresh_apple/saltandpepper_Screen Shot 2018-06-08 at 5.25.49 PM.png,fresh_apple,0.717806875705719,1.0,1.0,1.0,0.0,0.6,0.6,0.0,0.6,0.6,test/fresh_apple/saltandpepper_Screen Shot 2018-06-08 at 5.25.49 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-08 at 2.29.10 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.05.41 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.58.47 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-08 at 2.27.44 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-08 at 2.30.26 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.26.13 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.20.34 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.41 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.26.55 PM.png,fresh_apple|rotten_apple|fresh_apple|rotten_apple|rotten_apple|rotten_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple,0.71780688|0.70279181|0.70197845|0.69884872|0.69618243|0.69295442|0.68827927|0.68681902|0.68513006|0.68479234
dinov2,fruitvision,Apple/Rotten/msg5170347760-65035.jpg,rotten_apple,test/fresh_apple/saltandpepper_Screen Shot 2018-06-08 at 5.25.49 PM.png,fresh_apple,0.7157754898071289,1.0,1.0,1.0,0.0,0.8,0.7,0.0,0.8,0.7,test/fresh_apple/saltandpepper_Screen Shot 2018-06-08 at 5.25.49 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-08 at 2.30.26 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-08 at 2.29.10 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.20.34 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-08 at 2.27.44 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.05.41 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.26.13 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.22.39 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.58.47 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 2.57.17 PM.png,fresh_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|fresh_apple|fresh_apple|rotten_apple|rotten_apple|rotten_apple,0.71577549|0.69471908|0.69396973|0.69319993|0.69239181|0.69226807|0.69067085|0.68827784|0.68781364|0.68753088
dinov2,fruitvision,Apple/Rotten/msg5170347760-65036.jpg,rotten_apple,test/rotten_apple/Screen Shot 2018-06-08 at 2.31.03 PM.png,rotten_apple,0.7463418245315552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_apple/Screen Shot 2018-06-08 at 2.31.03 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.30.45 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 2.58.30 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.50.14 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.30.03 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 2.43.26 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.30.51 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-08 at 2.31.03 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple,0.74634182|0.72258902|0.72184324|0.71727443|0.71149909|0.70969862|0.70415974|0.70373380|0.70297474|0.69992137
dinov2,fruitvision,Apple/Rotten/msg5170347760-65037.jpg,rotten_apple,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-08 at 2.32.42 PM.png,rotten_apple,0.6792140603065491,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-08 at 2.32.42 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.48.15 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.50.14 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.30.45 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.33.04 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.31.03 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.50.14 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_orange/translation_Screen Shot 2018-06-12 at 11.20.18 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_orange,0.67921406|0.67085886|0.66583961|0.65199810|0.64674491|0.64051729|0.64049351|0.63792479|0.63729787|0.62984538
dinov2,fruitvision,Apple/Rotten/msg5170347760-65038.jpg,rotten_apple,test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.48.15 PM.png,rotten_apple,0.6748366951942444,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.48.15 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.50.14 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.30.45 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 2.58.30 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-07 at 2.15.34 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-08 at 2.32.42 PM.png|test/rotten_orange/translation_Screen Shot 2018-06-12 at 11.20.18 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-08 at 2.47.09 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_orange|rotten_apple,0.67483670|0.64480233|0.62917399|0.62649429|0.62300044|0.62282050|0.61255378|0.61244720|0.61041999|0.60742652
dinov2,fruitvision,Apple/Rotten/msg5170347760-65039.jpg,rotten_apple,test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png,rotten_apple,0.687766969203949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.50.14 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 2.58.30 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.30.45 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.30.03 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.31.03 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.30.51 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-08 at 2.30.03 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-08 at 2.30.03 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple,0.68776697|0.68692833|0.67463410|0.67128462|0.66998804|0.66406596|0.65587032|0.64373589|0.64323628|0.64090657
dinov2,fruitvision,Apple/Rotten/msg5170347760-65040.jpg,rotten_apple,test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png,fresh_apple,0.768391489982605,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 4.59.49 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.06.40 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.01.41 PM.png|test/fresh_apple/rotated_by_15_Screen Shot 2018-06-08 at 5.25.33 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.06.40 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.26.13 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.09.31 PM.png|test/fresh_apple/translation_Screen Shot 2018-06-08 at 5.11.08 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.76839149|0.76695460|0.76675826|0.76551557|0.76550734|0.76486957|0.76389998|0.76084775|0.75887167|0.75864279
dinov2,fruitvision,Apple/Rotten/msg5170347760-65041.jpg,rotten_apple,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.10 PM.png,fresh_apple,0.7345232963562012,1.0,1.0,1.0,0.0,0.2,0.2,0.0,0.2,0.2,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.10 PM.png|test/fresh_apple/saltandpepper_Screen Shot 2018-06-08 at 5.28.10 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/fresh_apple/rotated_by_15_Screen Shot 2018-06-08 at 5.28.10 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.16.49 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple,0.73452330|0.73258531|0.73168206|0.72674489|0.72292095|0.72282547|0.71610177|0.71042454|0.70794493|0.69963199
dinov2,fruitvision,Apple/Rotten/msg5170347760-65042.jpg,rotten_apple,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png,fresh_apple,0.7732158303260803,1.0,1.0,1.0,0.0,0.2,0.5,0.0,0.2,0.5,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png|test/fresh_apple/rotated_by_30_Screen Shot 2018-06-08 at 5.05.06 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.37.24 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 3.06.30 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 3.06.30 PM.png,fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple|rotten_apple|rotten_apple,0.77321583|0.74736458|0.74250776|0.73839176|0.73440588|0.73155344|0.73096597|0.73011279|0.72914267|0.72850263
dinov2,fruitvision,Apple/Rotten/msg5170347760-65043.jpg,rotten_apple,test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 2.31.59 PM.png,rotten_apple,0.7152618169784546,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.8,0.6,test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 2.31.59 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.23.51 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.23.51 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|fresh_apple|rotten_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple,0.71526182|0.70973909|0.70912206|0.70702559|0.69904351|0.69768310|0.69255894|0.68897176|0.68794560|0.68361586
dinov2,fruitvision,Apple/Rotten/msg5170347760-65044.jpg,rotten_apple,test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png,rotten_apple,0.7270171642303467,1.0,1.0,1.0,1.0,0.4,0.5,1.0,0.4,0.5,test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 2.31.59 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.23.51 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.23.51 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.48 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png,rotten_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|fresh_apple|fresh_apple,0.72701716|0.72222894|0.72121555|0.71173227|0.70944619|0.70774353|0.70630717|0.69943494|0.69881785|0.69706559
dinov2,fruitvision,Apple/Rotten/msg5170347760-65045.jpg,rotten_apple,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png,fresh_apple,0.7884262800216675,1.0,1.0,1.0,0.0,0.2,0.3,0.0,0.2,0.3,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.48 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.10 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.04.48 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 2.31.59 PM.png,fresh_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple,0.78842628|0.77349764|0.76769680|0.76585335|0.76026416|0.75886971|0.75475502|0.75033534|0.74814606|0.74756032
dinov2,fruitvision,Apple/Rotten/msg5170347760-65046.jpg,rotten_apple,test/fresh_apple/Screen Shot 2018-06-08 at 5.13.31 PM.png,fresh_apple,0.7835083603858948,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/fresh_apple/Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.05.12 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.04.48 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/fresh_apple/rotated_by_15_Screen Shot 2018-06-08 at 5.02.08 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.10 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.78350836|0.78303689|0.77578408|0.77444309|0.76973045|0.76840621|0.76829696|0.76818419|0.76812947|0.76797020
dinov2,fruitvision,Apple/Rotten/msg5170347760-65047.jpg,rotten_apple,test/fresh_apple/Screen Shot 2018-06-08 at 5.13.31 PM.png,fresh_apple,0.8282315731048584,1.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.1,test/fresh_apple/Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/fresh_apple/rotated_by_15_Screen Shot 2018-06-08 at 5.02.08 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.10 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.01.41 PM.png|test/fresh_apple/saltandpepper_Screen Shot 2018-06-08 at 5.12.14 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple,0.82823157|0.82257128|0.80524921|0.80449545|0.80427068|0.79654658|0.79365003|0.79185325|0.79182082|0.78894526
dinov2,fruitvision,Apple/Rotten/msg5170347760-65048.jpg,rotten_apple,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png,fresh_apple,0.8499873876571655,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.48 PM.png|test/fresh_apple/rotated_by_15_Screen Shot 2018-06-08 at 5.02.08 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.84998739|0.82978415|0.82676065|0.82557476|0.82466918|0.81945920|0.81794423|0.81652421|0.81578034|0.81530207
dinov2,fruitvision,Apple/Rotten/msg5170347760-65049.jpg,rotten_apple,test/rotten_apple/rotated_by_75_Screen Shot 2018-06-07 at 2.23.24 PM.png,rotten_apple,0.719399094581604,1.0,1.0,1.0,1.0,0.4,0.5,1.0,0.4,0.5,test/rotten_apple/rotated_by_75_Screen Shot 2018-06-07 at 2.23.24 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.41 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.32.33 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 2.23.24 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.34.14 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 3.02.18 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.48.43 PM.png,rotten_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple|rotten_apple|fresh_apple|fresh_apple|rotten_apple,0.71939909|0.70694113|0.70111853|0.69894439|0.69825667|0.69590884|0.69128776|0.68936771|0.68751383|0.68691552
dinov2,fruitvision,Apple/Rotten/msg5170347760-65050.jpg,rotten_apple,test/rotten_apple/translation_Screen Shot 2018-06-08 at 2.31.45 PM.png,rotten_apple,0.7293237447738647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_apple/translation_Screen Shot 2018-06-08 at 2.31.45 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.31.45 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.29.20 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-07 at 3.02.24 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.05.53 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-08 at 2.31.45 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple,0.72932374|0.71005917|0.70991480|0.70900017|0.70827103|0.70377862|0.70258617|0.70157003|0.69385916|0.68892938
dinov2,fruitvision,Apple/Rotten/msg5170347760-65051.jpg,rotten_apple,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.06.40 PM.png,fresh_apple,0.8130198121070862,1.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.1,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.06.40 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 4.59.49 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.26.13 PM.png|test/fresh_apple/rotated_by_15_Screen Shot 2018-06-08 at 5.25.33 PM.png|test/fresh_apple/translation_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.01.22 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 2.57.17 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.01.41 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.09.17 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple,0.81301981|0.81116045|0.80403423|0.80389476|0.80227375|0.80162221|0.79826880|0.79373860|0.79206544|0.79195505
dinov2,fruitvision,Apple/Rotten/msg5170347760-65052.jpg,rotten_apple,test/rotten_apple/Screen Shot 2018-06-08 at 2.29.20 PM.png,rotten_apple,0.703307569026947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/rotten_apple/Screen Shot 2018-06-08 at 2.29.20 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.00.56 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-08 at 2.31.45 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.05.53 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-07 at 3.02.18 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.31.45 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 2.57.17 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple,0.70330757|0.69455749|0.69316924|0.69108123|0.68660945|0.68366677|0.67738664|0.67465007|0.67440724|0.66653872
dinov2,fruitvision,Apple/Rotten/msg5170347760-65053.jpg,rotten_apple,test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png,rotten_apple,0.7367648482322693,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.47.30 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-08 at 2.47.30 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.16.49 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.10 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.46.32 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple,0.73676485|0.73205262|0.72614670|0.72123587|0.71922392|0.71635485|0.71111667|0.70540726|0.70093942|0.69903493
